Label TC,Pinyin,Translation,Name TC,Name EN,Others TC,Others EN,Other Possibilities,Region,Category,Sights,Voyages,Source URL,Wiki EN,Wiki ZH,LOC URL,Page,x,y,lat,lng,Kamal Angle,geometry.type,type
小甘,Xiǎogān,Small Sweet,兩兄弟島,Brothers Islands,,,,Fujian,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Liangxiongdiyu,https://zh.wikipedia.org/wiki/%E4%B8%A4%E5%85%84%E5%BC%9F%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,64812,2532,23.5520,117.6642,,Point,Feature
大甘,Dàgān,Big Sweet,兩兄弟島,Brothers Islands,,,,Fujian,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Liangxiongdiyu,https://zh.wikipedia.org/wiki/%E4%B8%A4%E5%85%84%E5%BC%9F%E5%B2%9BB,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,64720,2248,23.5326,117.6882,,Point,Feature
同山千戶所,Tóngshānqiānhùsuǒ,Similar Mountain Battalion Headquarters,東山縣,Dongshan County,,,,Fujian,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Dongshan_County,https://zh.wikipedia.org/wiki/%E4%B8%9C%E5%B1%B1%E5%8E%BF,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,64306,2176,23.6940,117.4380,,Point,Feature
外平,Wàipíng,Outer Flat,南澎列島,Nanpang Islands,,Lamock Islands,,Guangdong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Nanpeng_Islands,https://zh.wikipedia.org/wiki/%E5%8D%97%E6%BE%8E%E5%88%97%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,64228,2508,23.2575,117.2877,,Point,Feature
南粵山,Nányuèshān,Southern Yue Mountain,南澳島,Nan'ao Island,,Namoa Island,,Guangdong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Nan%27ao_County,https://zh.wikipedia.org/wiki/%E5%8D%97%E6%BE%B3%E5%8E%BF,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,63908,1984,23.4333,117.0167,,Point,Feature
大星尖,Dàxīngjiān,Big Star Point,針頭岩,Pedro Blanco,大星簪,Zhenyantou,,Guangdong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,,https://zh.wikipedia.org/wiki/%E9%92%88%E5%A4%B4%E5%B2%A9,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,63847,2475,22.3500,115.2500,,Point,Feature
蒲胎山,Pútāishān,Floating Platform Island,蒲台島,Po Toi Island,,,,Hong Kong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Po_Toi,https://zh.wikipedia.org/wiki/%E8%92%B2%E5%8F%B0,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,63507,2260,22.1691,114.2634,,Point,Feature
官富寨,Guānfùzhài,Official Wealth Stronghold,南頭,"Nantou, Shanzhen",,,,Guangdong,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Nantou_(historic_town),https://zh.wikipedia.org/wiki/%E5%8D%97%E5%A4%B4_(%E6%B7%B1%E5%9C%B3),https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,63251,1046,22.5505,113.9116,,Point,Feature
佛堂門,Fótángmén,Buddhist Temple Gate,佛堂門,Fat Tong Mun,,,,Hong Kong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Fat_Tong_Mun,https://zh.wikipedia.org/wiki/%E4%BD%9B%E5%A0%82%E9%96%80,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,63139,1880,22.2597,114.2969,,Point,Feature
大奚山,Dàxīshān,Big What Island,大嶼山,Lantau Island,,,Hong Kong Island [Mills 271],Hong Kong,island,,,,https://en.wikipedia.org/wiki/Lantau_Island,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%B6%BC%E5%B1%B1,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,62935,1373,22.2706,113.9528,,Point,Feature
東姜山,Dōngjiāngshān,Eastern Ginger Island,擔杆島,Dangan Island,,,,Guangdong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Wanshan_Archipelago,https://zh.wikipedia.org/wiki/%E6%93%94%E6%A1%BF%E5%88%97%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,62877,2392,22.0417,114.2801,,Point,Feature
翁鞋山,Wēngxiéshān,Old-Man Shoes Island,二洲島,Erzhou Island, ,Er Chou Island,,Guangdong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,,https://baike.baidu.com/item/%E4%BA%8C%E6%B4%B2%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,62630,2206,22.0035,114.1950,,Point,Feature
泠汀山,Língtīngshān,Splashing Sandbank Island,外伶仃島,Wailingding Island,,,,Guangdong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,,https://baike.baidu.com/item/%E5%A4%96%E4%BC%B6%E4%BB%83%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,62618,1814,22.0997,114.0402,,Point,Feature
小奚山,Xiǎoxīshān,Small What Island,大嶼山的一部分,part of Lantau Island,,,,Hong Kong?,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Lantau_Island,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%B6%BC%E5%B1%B1,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,62369,1538,22.2278,113.9918,,Point,Feature
東莞所,Dōngguǎnsuǒ,Eastern Reeds Battalion,東莞市,Dongguan City,,,,Guangdong,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Dongguan,https://zh.wikipedia.org/wiki/%E4%B8%9C%E8%8E%9E,https://loc.gov/resource/g7821rm.gct00058/?sp=9,17,62348,757,23.0609,113.7522,,Point,Feature
北尖,Běijiān,North Point,北尖島,Beijian Island,,,,Guangdong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,,https://baike.baidu.com/item/%E5%8C%97%E5%B0%96%E5%B2%9B/7097486,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,62044,2368,21.8971,114.0512,,Point,Feature
南停山,Nántíngshān,South Stop Mountain,內伶仃島,Neilingding Island,,,,Guangdong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Nei_Lingding_Island,https://zh.wikipedia.org/wiki/%E5%85%A7%E4%BC%B6%E4%BB%83%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,61932,1683,22.4088,113.8094,,Point,Feature
九星,Jiǔxīng,Nine Stars,九洲岛,Jiuzhou Island,,,,Guangdong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Jiuzhou_Port_(Zhuhai),https://zh.wikipedia.org/wiki/%E4%B9%9D%E6%B4%B2%E6%B8%AF,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,61776,1090,22.2429,113.6123,,Point,Feature
鹿頸高闌,Lùjǐnggāolán,Deer Neck High Railing,高欄島,Gaolan Island,,,,Guangdong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Gaolan_Island,https://baike.baidu.com/item/%E9%AB%98%E6%A0%8F%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,61737,2277,21.9192,113.2570,,Point,Feature
上下川山,Shàngxiàchuānshān,Upper and Lower River Islands,上下川島,Chuanshan Archipelago,,Saint John Island,,Guangdong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,https://en.wikipedia.org/wiki/Chuanshan_Archipelago,https://zh.wikipedia.org/wiki/%E4%B8%8A%E5%B7%9D%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,61585,2578,21.6937,112.6843,,Point,Feature
石星石塘,Shíxīngshítáng,Stone Star Stone Pond,,Pratas Islands?,,Macclesfield Bank (Paracels)?,,Disputed,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Pratas_Islands,https://zh.wikipedia.org/wiki/%E6%9D%B1%E6%B2%99%E7%BE%A4%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,61554,3734,20.7022,116.7275,,Point,Feature
大金,Dàjīn,Big Gold,大橫琴島,Dahengqin Island,,,,Guangdong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Hengqin,https://baike.baidu.com/item/%E5%A4%A7%E6%A8%AA%E7%90%B4%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,61500,2016,22.0964,113.5142,,Point,Feature
南海衛,Nánhǎiwèi,Southern Seas Guard,南海區,"Nanhai District, Foshan City",,,,Guangdong,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA271,https://en.wikipedia.org/wiki/Nanhai_District,https://zh.wikipedia.org/wiki/%E5%8D%97%E6%B5%B7%E5%8C%BA,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,61495,384,23.0916,112.9645,,Point,Feature
香山所,Xiāngshānsuǒ,Fragrant Mountain Battalion,中山市,Zhongshan City,,,Macau Island [Mills 272],Guangdong,town,,,,https://en.wikipedia.org/wiki/Zhongshan,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%B1%B1%E5%B8%82,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,61444,1574,22.5170,113.3925,,Point,Feature
烏豬門,Wūzhūmén,Dark Pig Channel,渡過烏豬洲,channel past Wuzhu Island,,,,Guangdong,water body,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,"https://en.wikipedia.org/wiki/Taishan,_Guangdong",https://baike.baidu.com/item/%E4%B9%8C%E7%8C%AA%E6%B4%B2/8840865,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,61279,2908,21.6005,112.8378,,Point,Feature
小金,Xiǎojīn,Small Gold,小橫琴島,"Xiaohengqin Island, Guangdon",,,,Guangdong,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,"https://en.wikipedia.org/wiki/Wanzai,_Small_Hengqin_and_Great_Hengqin_islands",https://baike.baidu.com/item/%E5%B0%8F%E6%A8%AA%E7%90%B4%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,61196,2110,22.1369,113.5000,,Point,Feature
七洲,Qīzhōu,Seven Islands,七洲列島,Qizhou Liedao,,Taya Islands,,Hainan,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,,https://zh.wikipedia.org/zh-hk/%E4%B8%83%E6%B4%B2%E5%88%97%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,61091,2565,19.9684,111.2642,,Point,Feature
廣海衛,Guǎnghǎiwèi,Wide Sea Guard,廣海鎮,Guanghai Town,,,,Guangdong,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,https://en.wikipedia.org/wiki/Guanghai,https://zh.wikipedia.org/wiki/%E5%B9%BF%E6%B5%B7%E9%95%87,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,61023,1747,21.9628,112.7956,,Point,Feature
神電衛,Shéndiànwèi,God-Shocked Guard,电城镇,Diancheng Town,,Tien pai town,,Guangdong,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,https://en.wikipedia.org/wiki/List_of_township-level_divisions_of_Guangdong#Dianbai_County,https://baike.baidu.com/item/%E7%94%B5%E5%9F%8E%E9%95%87,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,60819,1472,21.5147,111.2977,,Point,Feature
高州,Gāozhōu,High Provice,高州市,Gaozhou City,,,,Guangdong,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,https://en.wikipedia.org/wiki/Gaozhou,https://zh.wikipedia.org/wiki/%E9%AB%98%E5%B7%9E%E5%B8%82,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,60586,1596,21.9255,110.8505,,Point,Feature
廣東,Guǎngdōng,Wide East,廣州市,Guangzhou City,,,,Guangdong,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,https://en.wikipedia.org/wiki/Guangzhou,https://zh.wikipedia.org/wiki/%E5%B9%BF%E4%B8%9C,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,60525,768,23.1320,113.2660,,Point,Feature
銅鼓山,Tónggǔshān,Copper Drum Mountain,銅鼓嶺景區,Tongguling Scenic Area,,,,Hainan,mountain,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,,https://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E9%93%9C%E9%BC%93%E5%B2%AD%E6%99%AF%E5%8C%BA/23603569,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,60465,2280,19.6710,111.0157,,Point,Feature
萬生石塘嶼,Wànshēngshítángyǔ,Myriad Life Rock Pond Islets,南沙群島？,Paracel Islands?,,,,Disputed,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,https://en.wikipedia.org/wiki/Paracel_Islands#Xisha_and_other_Chinese_names,https://zh.wikipedia.org/wiki/%E8%A5%BF%E6%B2%99%E7%BE%A4%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,60256,3968,16.8444,112.3472,,Point,Feature
雷州,Léizhōu,Mine Province,雷州半島,Leizhou Peninsula,,Luichow,,Guangdong,peninsula,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,https://en.wikipedia.org/wiki/Leizhou_Peninsula,https://zh.wikipedia.org/wiki/%E9%9B%B7%E5%B7%9E%E5%8D%8A%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,60158,1541,20.9142,110.0964,,Point,Feature
萬州,Wànzhōu,Myriad Province,萬寧市,Wanning City,,,,Hainan,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,https://en.wikipedia.org/wiki/Wanning,https://zh.wikipedia.org/wiki/%E4%B8%87%E5%AE%81%E5%B8%82,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,60124,2300,18.7972,110.3828,,Point,Feature
獨豬山,Dúzhūshān,Lone Pig Island,大洲島,Dazhou Island,,Tinhosa Island,,Hainan,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,https://en.wikipedia.org/wiki/Dazhou_Island,https://zh.wikipedia.org/wiki/%E5%A4%A7%E6%B4%B2%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,59896,2720,18.6754,110.4809,,Point,Feature
瓊州府,Qióngzhōufǔ,Jade Province House,瓊山區,Qiongshan District,,,,Hainan,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,https://en.wikipedia.org/wiki/Qiongshan_District,https://zh.wikipedia.org/wiki/%E7%90%BC%E5%B1%B1%E5%8C%BA,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,59850,2057,20.0024,110.3567,,Point,Feature
石塘,Shítáng,Stone Pond,南沙群島？,Paracel Reefs?,,,,Disputed,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,https://en.wikipedia.org/wiki/Paracel_Islands#Xisha_and_other_Chinese_names,https://zh.wikipedia.org/wiki/%E8%A5%BF%E6%B2%99%E7%BE%A4%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,59776,3896,15.8000,111.2000,,Point,Feature
廉州,Liánzhōu,Cheap Province,廉州,Former Lian Prefecture,合浦縣,"Hepu, Beihai, and Pubei Counties",,Guangxi,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA272,https://en.wikipedia.org/wiki/Lian_Prefecture_(Guangxi),https://zh.wikipedia.org/wiki/%E5%BB%89%E5%B7%9E_(%E5%94%90%E6%9C%9D),https://loc.gov/resource/g7821rm.gct00058/?sp=9,18,59653,1545,21.6605,109.2067,,Point,Feature
福州,Fúzhōu,Fortune Province,儋州市,Danzhou City,,Tamchow,,Hainan,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA273,https://en.wikipedia.org/wiki/Danzhou,https://zh.wikipedia.org/wiki/%E5%84%8B%E5%B7%9E%E5%B8%82,https://loc.gov/resource/g7821rm.gct00058/?sp=10,19,59312,2168,19.7429,109.3495,,Point,Feature
钦州,Qīnzhōu,Royal Province,钦州市,Qinzhou City,,"Yamchow, Yen Chow",,Guangxi,town,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA273,https://en.wikipedia.org/wiki/Qinzhou,https://zh.wikipedia.org/wiki/%E9%92%A6%E5%B7%9E%E5%B8%82,https://loc.gov/resource/g7821rm.gct00058/?sp=10,19,59214,600,21.9500,108.6167,,Point,Feature
交趾界,Jiāozhǐjiè,Crossed-Toes Border,越南界,Vietnam Border,,border between Yuan China and the recently-annexed Jiaozhi/Jiaozhou province in modern Vietnam (Mon-cay River),,Vietnam/Guangxi,descriptor,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA273,https://en.wikipedia.org/wiki/Fourth_Chinese_domination_of_Vietnam,https://zh.wikipedia.org/wiki/%E4%BA%A4%E8%B6%BE%E6%89%BF%E5%AE%A3%E5%B8%83%E6%94%BF%E4%BD%BF%E5%8F%B8,https://loc.gov/resource/g7821rm.gct00058/?sp=10,19,59061,332,21.8424,108.5339,,Point,Feature
南海黎母大山,Nánhǎilímǔdàshān,South Seas Great Mother Big Mountain,黎母山国家森林公园,Loi voe Mountain,,,,Hainan,mountain,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA273,,https://baike.baidu.com/item/%E9%BB%8E%E6%AF%8D%E5%B1%B1%E5%9B%BD%E5%AE%B6%E6%A3%AE%E6%9E%97%E5%85%AC%E5%9B%AD,https://loc.gov/resource/g7821rm.gct00058/?sp=10,19,59026,2043,19.1709,109.7612,,Point,Feature
大靈胡山,Dàlínghúshān,Big Spirit Beard Mountain,靈蔡山,"mountain east of Hue, Vietnam",,,Hui Am Yap Mountain [Mills 274],Vietnam,mountain,,,http://www.world10k.com/blog/?p=1125,,,https://loc.gov/resource/g7821rm.gct00058/?sp=10,19,58632,1262,16.1923,107.9447,,Point,Feature
交趾洋,Jiāozhǐyáng,Crossed-Toes Ocean,北部灣,Gulf of Tonkin,,,,Vietnam/Hainan,water body,,,http://www.world10k.com/blog/?p=1194,https://en.wikipedia.org/wiki/Gulf_of_Tonkin,https://zh.wikipedia.org/wiki/%E5%8C%97%E9%83%A8%E6%B9%BE,https://loc.gov/resource/g7821rm.gct00058/?sp=10,19,58468,3976,19.7500,107.7500,,Point,Feature
外羅山,Wàiluóshān,Outer Net Island,理山島,Cù-Lao Ré Island,岣嶗裡,Lý Sơn,,Vietnam,island,,,http://www.world10k.com/blog/?p=1339,https://en.wikipedia.org/wiki/L%C3%BD_S%C6%A1n_District,https://zh.wikipedia.org/wiki/%E7%90%86%E5%B1%B1%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=10,19,58462,3424,15.3800,109.1200,,Point,Feature
石牌蛟,Shípáijiāo,Stone Plate Dragon,佔婆島,Chàm Islands,劬勞佔,Cù lao Chàm,Rocher Plat [Mills 274],Vietnam,island,,,http://www.world10k.com/blog/?p=1310,https://en.wikipedia.org/wiki/Ch%C3%A0m_Islands,https://zh.wikipedia.org/wiki/%E5%8D%A0%E5%A9%86%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=10,19,57696,3212,15.9607,108.5065,,Point,Feature
玳瑁山,Dàimàoshān,Hawksbill Turtle Mountain,巴朗安角,Batangan Peninsula,,"Mũi Ba Làng An, Cape Batangan",,Vietnam,mountain,,,http://www.world10k.com/blog/?p=1127,https://en.wikipedia.org/wiki/Batangan_Peninsula,,https://loc.gov/resource/g7821rm.gct00058/?sp=10,19,57672,2492,15.2302,108.9273,,Point,Feature
白沙灣,Báishāwān,White Sand Bay,馮新灣,Vũng Mới Bay,,off the coast of Phù Mỹ District,,Vietnam,water body,,,http://www.world10k.com/blog/?p=1330,https://vi.wikipedia.org/wiki/V%C5%A9ng_M%E1%BB%9Bi,https://zh.wikipedia.org/wiki/%E7%AC%A6%E7%BE%8E%E7%B8%A3,https://loc.gov/resource/g7821rm.gct00058/?sp=10,20,56604,2688,14.2229,109.1876,,Point,Feature
青嶼,Qīngyǔ,Green Island,,Buffalo Isle,,Ile Buffle,,Vietnam,island,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA274,,,https://loc.gov/resource/g7821rm.gct00058/?sp=10,20,56172,3221,14.1380,109.2944,,Point,Feature
占城國,Zhànchéngguó,[transliteration from Sino-Vietnamese],占婆,Central Vietnam,,"Champa, Chiêm Thành, Vijaya",,Vietnam,area,,"1,2,3,4,5,7",http://www.world10k.com/blog/?p=1395,https://en.wikipedia.org/wiki/Champa,https://zh.wikipedia.org/wiki/%E5%8D%A0%E5%A9%86,https://loc.gov/resource/g7821rm.gct00058/?sp=10,20,56026,1039,13.9287,109.0751,,Point,Feature
筊杯嶼,Xiáobēiyǔ,Rope Cup Island,南義平省歸仁港東面芳梅一帶的海角,Nhơn Hải Peninsula,,,Tally islands: Nui Ong Co & Nui Ong Can [Mills 274],Vietnam,peninsula,,,http://www.world10k.com/blog/?p=1196,"https://vi.wikipedia.org/wiki/Nh%C6%A1n_H%E1%BA%A3i,_Quy_Nh%C6%A1n",,https://loc.gov/resource/g7821rm.gct00058/?sp=10,20,55641,3412,13.777208,109.275294,,Point,Feature
棺墓山,Guānmùshān,Coffin Tomb Mountain,在越南義平省東南岸，位芳梅的北面,Núi Dau Goc Let,,,,Vietnam,mountain,,,http://www.world10k.com/blog/?p=1167,"https://vi.wikipedia.org/wiki/Nh%C6%A1n_H%E1%BA%A3i,_Quy_Nh%C6%A1n",,https://loc.gov/resource/g7821rm.gct00058/?sp=10,20,55535,2996,13.7811,109.2698,,Point,Feature
新州港,Xīnzhōugǎng,New Province Anchorage,归仁港,Qui Nhơn,,"Pulo Cambi, Champa Port",,Vietnam,town,,,http://www.world10k.com/blog/?p=1371,https://en.wikipedia.org/wiki/Qui_Nh%C6%A1n,https://zh.wikipedia.org/wiki/%E6%AD%B8%E4%BB%81%E5%B8%82,https://loc.gov/resource/g7821rm.gct00058/?sp=10,20,55472,1316,13.7856,109.0873,,Point,Feature
洋嶼,Yángyǔ,Foreign Island,,Cù lao Xanh,甘比爾島,"Gambir Island, Poulo Gambir",,Vietnam,island,,,http://www.world10k.com/blog/?p=1380,https://vi.wikipedia.org/wiki/C%C3%B9_lao_Xanh,,https://loc.gov/resource/g7821rm.gct00058/?sp=10,20,54356,3267,13.6200,109.3330,,Point,Feature
雞籠山,Jīlóngshān,Chicken Coop Island,,Núi Mô Cheo,,,,Vietnam,mountain,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA274,https://mapcarta.com/15494792,,https://loc.gov/resource/g7821rm.gct00058/?sp=11,21,53765,1594,13.4502,109.1472,,Point,Feature
小灣,Xiǎowān,Little Bay,,Xuân Đài Bay,,Vũng Chào,,Vietnam,water body,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA274,https://vi.wikipedia.org/wiki/V%E1%BB%8Bnh_Xu%C3%A2n_%C4%90%C3%A0i,,https://loc.gov/resource/g7821rm.gct00058/?sp=11,21,53646,2348,13.4524,109.2527,,Point,Feature
靈山,Língshān,Spirit Mountain,石碑山,Đá Bia Mountain,,"Thạch Bi Mountain, Ông Mountain",,Vietnam,mountain,,,http://www.world10k.com/blog/?p=1224,https://vi.wikipedia.org/wiki/N%C3%BAi_%C4%90%C3%A1_Bia,https://zh.wikipedia.org/wiki/%E7%9F%B3%E7%A2%91%E5%B1%B1,https://loc.gov/resource/g7821rm.gct00058/?sp=11,21,53367,1852,12.8862,109.3955,,Point,Feature
大灣,Dàwān,Big Bay,,Vân Phong Bay,,,,Vietnam,water body,,,http://www.world10k.com/blog/?p=1119,https://en.wikipedia.org/wiki/V%C3%A2n_Phong_Bay,,https://loc.gov/resource/g7821rm.gct00058/?sp=11,21,52981,1896,12.6655,109.2875,,Point,Feature
羅漢嶼,Luóhànyǔ,Collecting Chinese Island,竹島,Hòn Tre,,Hòn Lớn,,Vietnam,island,,,http://www.world10k.com/blog/?p=1229,https://vi.wikipedia.org/wiki/H%C3%B2n_Tre_(Kh%C3%A1nh_H%C3%B2a),,https://loc.gov/resource/g7821rm.gct00058/?sp=11,21,52640,1362,12.2155,109.2485,,Point,Feature
羅灣頭,Luówāntóu,Collecting Bay Head,巴達蘭角,Mũi Dinh,,"Cape Padaran, Cà Ná Cape",,Vietnam,island,,,http://www.world10k.com/blog/?p=1229,https://vi.wikipedia.org/wiki/M%C5%A9i_Dinh,,https://loc.gov/resource/g7821rm.gct00058/?sp=11,21,52295,1238,11.3632,109.0103,,Point,Feature
東董,Dōngdǒng,Eastern Director,,Hòn Hải,,"Sapate Island, Poulo Sapatu",,Vietnam,island,,,http://www.world10k.com/blog/?p=1141,https://thanhnien.vn/thoi-su/hon-hai-hon-da-khong-lo-giua-bien-1089078.html,,https://loc.gov/resource/g7821rm.gct00058/?sp=11,21,52122,2960,9.9732,109.0843,,Point,Feature
赤坎,Chìkǎn,[transliteration from Vietnamese],在今越南的東南岸，一般認為在格嘎（Ke Ga）角附近。也有的主張指藩切（Phan Thiet）一帶,Point Kê Gà,,Mũi Khe Gà,,Vietnam,peninsula,,,http://www.world10k.com/blog/?p=1112,https://vi.wikipedia.org/wiki/M%C5%A9i_K%C3%AA_G%C3%A0,,https://loc.gov/resource/g7821rm.gct00058/?sp=11,21,51671,1348,10.7003,107.9919,,Point,Feature
西董,Xīdǒng,Western Director,卡特威克群島,Hòn Thầy Bối,,Great Catwick Island,,Vietnam,island,,,http://www.world10k.com/blog/?p=1141,https://books.google.com.hk/books?id=eMQQHutYjzYC&pg=PA10&lpg=PA10&dq=iles+catwick+vietnam&source=bl&ots=WLmKhuwk3k&sig=ACfU3U2Tpi1QTHe4Dxry4zt3joDpXZ0Xqw&hl=en&sa=X&ved=2ahUKEwj1wKD63PHpAhXSad4KHbNZCksQ6AEwBXoECAsQAQ#v=onepage&q=iles%20catwick%20vietnam&f=false,,https://loc.gov/resource/g7821rm.gct00058/?sp=11,21,51569,3070,10.0549,108.8974,,Point,Feature
玳瑁洲,Dàimàozhōu,Hawksbill Turtle Island,富贵县,Phú Quý,縣富貴,Poulo-Cécir-de-Mer,,Vietnam,island,,,http://www.world10k.com/blog/?p=1127,https://en.wikipedia.org/wiki/Ph%C3%BA_Qu%C3%BD,https://zh.wikipedia.org/wiki/%E5%AF%8C%E8%B4%B5%E5%8E%BF,https://loc.gov/resource/g7821rm.gct00058/?sp=11,21,51539,2416,10.5333,108.9500,,Point,Feature
